date,original,trend,seasonal,residual
2025-04-02,41000.0,37463.333333333336,-1245.349388069801,4782.016054736465
2025-04-03,37600.0,37320.0,-1167.1143880697985,1447.1143880697985
2025-04-04,37400.0,37063.333333333336,-562.8266102920236,899.4932769586878
2025-04-05,35400.0,36940.0,-673.1229991809122,-866.8770008190878
2025-04-06,36400.0,36820.0,-532.466888069802,112.46688806980205
2025-04-07,39000.0,36673.33333333333,761.4406119302018,1565.2260547364697
2025-04-08,37000.0,36561.11116666666,1055.9156119301974,-617.0267785968595
2025-04-09,40000.0,36307.77783333333,2280.587556374646,1411.6346102920206
2025-04-10,35200.0,35863.33333333333,24.1497785968666,-687.483111930195
2025-04-11,34400.0,35420.0,956.182556374644,-1976.182556374644
2025-04-12,34200.0,34993.33333333333,559.7150147079766,-1353.048348041305
2025-04-13,33400.0,34523.33333333333,258.60405637464356,-1381.937389707972
2025-04-14,31000.0,34130.0,384.77556492165456,-3514.7755649216547
2025-04-15,39000.0,33748.5715,191.00300081908807,5060.425499180914
2025-04-16,37000.0,33364.285833333335,403.97011620370336,3231.7440504629612
2025-04-17,38000.0,32963.80966666667,285.60023158831797,4750.590101745014
2025-04-18,33400.0,32553.809666666668,187.1748854344726,659.0154478988595
2025-04-19,33800.0,32270.9525,-454.78908251424537,1983.836582514246
2025-04-20,37200.0,32098.571500000002,1052.7700841524234,4048.658415847575
2025-04-21,33200.0,31963.33333333333,437.651514707977,799.0151519586946
2025-04-22,35400.0,31747.777833333334,113.96104248575418,3538.2611241809122
2025-04-23,32666.67,31541.111166666666,-219.7688325142461,1345.3276658475786
2025-04-24,27933.33,31383.333333333332,33.56394526353458,-3483.567278596865
2025-04-25,26000.0,31338.333333333336,232.9711674857552,-5571.304500819091
2025-04-26,25600.0,31406.666666666664,-1183.5949436253572,-4623.0717230413065
2025-04-27,25000.0,31456.666666666664,-545.0221658475787,-5911.644500819086
2025-04-28,22800.0,31533.333333333332,-1079.365221403135,-7653.968111930197
2025-04-29,25000.0,31656.666666666664,-9.62161029202301,-6647.045056374641
2025-04-30,25314.29,31680.0,-992.0196658475785,-5373.69033415242
2025-05-01,26828.57,31596.666666666664,-554.9749436253559,-4213.1217230413085
2025-05-02,26542.86,31526.666666666664,-1245.349388069801,-3738.4572785968626
2025-05-03,27457.14,31546.666666666664,-1167.1143880697985,-2922.4122785968666
2025-05-04,30571.43,31630.0,-562.8266102920236,-495.7433897079761
2025-05-05,31885.71,31643.333333333332,-673.1229991809122,915.4996658475792
2025-05-06,31800.0,31649.999999999996,-532.466888069802,682.4668880698057
2025-05-07,30666.67,31673.333333333332,761.4406119302018,-1768.1039452635357
2025-05-08,32933.33,31692.222166666666,1055.9156119301974,185.19222140313786
2025-05-09,34600.0,31857.222166666663,2280.587556374646,462.19027695869136
2025-05-10,37900.0,32130.0,24.1497785968666,5745.850221403133
2025-05-11,35800.0,32473.333333333336,956.182556374644,2370.48411029202
2025-05-12,35800.0,32856.666666666664,559.7150147079766,2383.6183186253593
2025-05-13,36400.0,33236.666666666664,258.60405637464356,2904.729276958692
2025-05-14,35400.0,33643.33333333333,384.77556492165456,1371.8911017450168
2025-05-15,36000.0,34039.76183333334,191.00300081908807,1769.2351658475743
2025-05-16,35000.0,34399.0475,403.97011620370336,196.98238379629606
2025-05-17,35800.0,34666.19033333333,285.60023158831797,848.20943507835
2025-05-18,36800.0,34922.857,187.1748854344726,1689.9681145655238
2025-05-19,35400.0,35142.38083333333,-454.78908251424537,712.4082491809163
2025-05-20,36400.0,35271.428499999995,1052.7700841524234,75.80141584758212
