date,original,trend,seasonal,residual
2025-01-14,55000.0,55189.394166666665,794.5750663461555,-983.9692330128206
2025-01-15,55000.0,55272.7275,637.9819894230764,-910.7094894230772
2025-01-16,55000.0,55371.21233333333,356.8465407051277,-728.058874038457
2025-01-17,55000.0,55484.84866666667,79.37409198717998,-564.2227586538522
2025-01-18,55000.0,55613.6365,126.07695096153844,-739.7134509615389
2025-01-19,55000.0,55757.575833333336,185.66212831196566,-943.2379616453018
2025-01-20,55000.0,55916.666666666664,237.24907275641328,-1153.9157394230774
2025-01-21,55000.0,56111.11116666667,391.01939220085416,-1502.1305588675234
2025-01-22,55000.0,56361.11116666667,393.9955866452965,-1755.1067533119658
2025-01-23,55000.0,56666.666666666664,13.043489423078395,-1679.7101560897427
2025-01-24,55000.0,57000.0,-368.9015105769231,-1631.098489423077
2025-01-25,55454.55,57333.333333333336,-712.9665105769237,-1165.8168227564092
2025-01-26,55909.09,57666.66666666666,-779.2548439102551,-978.3218227564054
2025-01-27,56363.64,57999.99999999999,-741.3765105769199,-894.9834894230734
2025-01-28,56818.18,58361.11116666666,-703.4973439102561,-839.4338227564057
2025-01-29,57272.73,58777.777833333326,-864.0315105769212,-641.0163227564019
2025-01-30,57727.27,59250.0,-965.0406772435879,-557.6893227564153
2025-01-31,58181.82,59750.0,-1066.051510576924,-502.1284894230762
2025-02-01,58636.36,60250.0,-968.6481772435898,-644.9918227564096
2025-02-02,59090.91,60750.0,-871.2465105769219,-787.8434894230746
2025-02-03,59545.45,61250.0,-755.9865105769235,-948.5634894230794
2025-02-04,60000.0,61750.0,-640.7273439102568,-1109.2726560897431
2025-02-05,61666.67,62250.0,-364.9323439102585,-218.39765608974324
2025-02-06,63333.33,62750.0,406.8918227564118,176.43817724358996
2025-02-07,65000.0,63229.16666666667,1236.5057116452965,534.327621688032
2025-02-08,65000.0,63666.666666666664,1864.2332116452974,-530.8998783119616
2025-02-09,65000.0,64054.924166666664,682.9343227564088,262.1415105769272
2025-02-10,65000.0,64386.36350000001,748.1615449786319,-134.52504497863868
2025-02-11,65000.0,64681.818,813.638447756409,-495.45644775640835
2025-02-12,66666.67,64962.121,834.4719338675197,870.0770661324793
2025-02-13,68333.33,65227.27249999999,794.5750663461555,2311.4824336538545
2025-02-14,70000.0,65477.27249999999,637.9819894230764,3884.745510576932
2025-02-15,70000.0,65712.121,356.8465407051277,3931.032459294873
2025-02-16,70000.0,65931.818,79.37409198717998,3988.807908012821
2025-02-17,70000.0,66136.3635,126.07695096153844,3737.559549038455
2025-02-18,70000.0,66325.7575,185.66212831196566,3488.5803716880273
2025-02-19,70000.0,66500.0,237.24907275641328,3262.750927243587
2025-02-20,70000.0,66638.88883333333,391.01939220085416,2970.091774465815
2025-02-21,70000.0,66805.5555,393.9955866452965,2800.4489133547013
2025-02-22,68750.0,67083.33333333334,13.043489423078395,1653.6231772435785
2025-02-23,67500.0,67500.0,-368.9015105769231,368.9015105769231
2025-02-24,66250.0,67750.0,-712.9665105769237,-787.0334894230763
2025-02-25,65000.0,67750.0,-779.2548439102551,-1970.7451560897448
2025-02-26,65000.0,67750.0,-741.3765105769199,-2008.6234894230802
2025-02-27,65000.0,67722.22216666667,-703.4973439102561,-2018.7248227564178
2025-02-28,65000.0,67638.88883333333,-864.0315105769212,-1774.8573227564095
2025-03-01,65000.0,67500.0,-965.0406772435879,-1534.9593227564121
2025-03-02,65000.0,67333.33333333334,-1066.051510576924,-1267.281822756419
2025-03-03,65000.0,67166.66666666666,-968.6481772435898,-1198.0184894230672
2025-03-04,65000.0,67000.0,-871.2465105769219,-1128.753489423078
2025-03-05,65000.0,66833.33333333334,-755.9865105769235,-1077.3468227564194
2025-03-06,65000.0,66666.66666666667,-640.7273439102568,-1025.9393227564146
2025-03-07,65000.0,66500.0,-364.9323439102585,-1135.0676560897414
2025-03-08,70000.0,66333.33333333334,406.8918227564118,3259.774843910245
2025-03-09,75000.0,66187.5,1236.5057116452965,7575.994288354704
2025-03-10,80000.0,66083.33333333334,1864.2332116452974,12052.433455021359
2025-03-11,65000.0,66020.83333333334,682.9343227564088,-1703.7676560897519
2025-03-12,65000.0,66000.0,748.1615449786319,-1748.1615449786318
2025-03-13,65000.0,66000.0,813.638447756409,-1813.638447756409
2025-03-14,65000.0,66000.0,834.4719338675197,-1834.4719338675197
2025-03-15,65000.0,66000.0,794.5750663461555,-1794.5750663461554
2025-03-16,65000.0,66000.0,637.9819894230764,-1637.9819894230764
2025-03-17,65000.0,66000.0,356.8465407051277,-1356.8465407051276
2025-03-18,65000.0,66000.0,79.37409198717998,-1079.37409198718
2025-03-19,65000.0,66000.0,126.07695096153844,-1126.0769509615384
2025-03-20,65000.0,66000.0,185.66212831196566,-1185.6621283119657
2025-03-21,65000.0,66000.0,237.24907275641328,-1237.2490727564132
2025-03-22,65000.0,66000.0,391.01939220085416,-1391.019392200854
2025-03-23,65000.0,65916.66666666667,393.9955866452965,-1310.662253311968
2025-03-24,65000.0,65666.66666666666,13.043489423078395,-679.7101560897354
2025-03-25,65000.0,65249.99999999999,-368.9015105769231,118.90151057693038
2025-03-26,65000.0,64999.99999999999,-712.9665105769237,712.966510576931
2025-03-27,65000.0,64999.99999999999,-779.2548439102551,779.2548439102624
2025-03-28,65000.0,64999.99999999999,-741.3765105769199,741.3765105769272
2025-03-29,65000.0,64999.99999999999,-703.4973439102561,703.4973439102633
2025-03-30,65000.0,64999.99999999999,-864.0315105769212,864.0315105769284
2025-03-31,65000.0,64999.99999999999,-965.0406772435879,965.0406772435952
2025-04-01,65000.0,64999.99999999999,-1066.051510576924,1066.0515105769314
2025-04-02,65000.0,64999.99999999999,-968.6481772435898,968.648177243597
2025-04-03,65000.0,64999.99999999999,-871.2465105769219,871.2465105769292
2025-04-04,65000.0,64999.99999999999,-755.9865105769235,755.9865105769308
2025-04-05,65000.0,64999.99999999999,-640.7273439102568,640.727343910264
2025-04-06,65000.0,64999.99999999999,-364.9323439102585,364.9323439102658
2025-04-07,65000.0,64999.99999999999,406.8918227564118,-406.8918227564045
2025-04-08,65000.0,64944.4445,1236.5057116452965,-1180.9502116452943
2025-04-09,65000.0,64777.77783333333,1864.2332116452974,-1642.011044978631
2025-04-10,65000.0,64500.0,682.9343227564088,-182.93432275640885
2025-04-11,65000.0,64166.666666666664,748.1615449786319,85.17178835470384
2025-04-12,65000.0,63833.33333333334,813.638447756409,353.0282189102479
2025-04-13,65000.0,63500.0,834.4719338675197,665.5280661324803
2025-04-14,65000.0,63166.66666666667,794.5750663461555,1038.758266987173
2025-04-15,65000.0,62845.23816666667,637.9819894230764,1516.779843910254
2025-04-16,65000.0,62547.619166666664,356.8465407051277,2095.5342926282087
2025-04-17,65000.0,62273.80966666667,79.37409198717998,2646.8162413461523
2025-04-18,65000.0,62023.80966666666,126.07695096153844,2850.113382371801
2025-04-19,65000.0,61797.619166666664,185.66212831196566,3016.7187050213706
2025-04-20,65000.0,61595.23816666666,237.24907275641328,3167.5127605769244
2025-04-21,65000.0,61416.66666666667,391.01939220085416,3192.313941132474
2025-04-22,65000.0,61277.77783333333,393.9955866452965,3328.22658002137
2025-04-23,61666.67,61194.4445,13.043489423078395,459.1820105769221
2025-04-24,58333.33,61166.666666666664,-368.9015105769231,-2464.4351560897394
